DialogueVoice,Persona,GameplayTag,Caption,Name,SourcePath,MaxPlaysPerCampaign,MaxPlaysPerMission,CooldownNumMissions,CooldownTimeSeconds,AllowSelfContextInterrupt,AllowLowerPriorityInterrupt,IsServerOnly,IsLineDisabled
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Attack.Lance,I barely even have to aim.,PilotU34,pilot/POAllyFalcon/PilotU34.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Follow,Very good sir.,PilotU0,pilot/POAllyFalcon/PilotU0.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Follow,Acknowledged.,PilotU1,pilot/POAllyFalcon/PilotU1.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Follow,Yes sir!,PilotU2,pilot/POAllyFalcon/PilotU2.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Follow.Lance,Very good sir.,PilotU0,pilot/POAllyFalcon/PilotU0.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Follow.Lance,Acknowledged.,PilotU1,pilot/POAllyFalcon/PilotU1.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Follow.Lance,Yes sir!,PilotU2,pilot/POAllyFalcon/PilotU2.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Hold_Fire,Very good sir.,PilotU0,pilot/POAllyFalcon/PilotU0.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Hold_Fire,Acknowledged.,PilotU1,pilot/POAllyFalcon/PilotU1.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Hold_Fire,Stopping sir.,PilotU33,pilot/POAllyFalcon/PilotU33.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Hold_Fire,Yes sir!,PilotU2,pilot/POAllyFalcon/PilotU2.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Hold_Fire.Lance,Very good sir.,PilotU0,pilot/POAllyFalcon/PilotU0.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Hold_Fire.Lance,Acknowledged.,PilotU1,pilot/POAllyFalcon/PilotU1.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Hold_Fire.Lance,Stopping sir.,PilotU33,pilot/POAllyFalcon/PilotU33.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Hold_Fire.Lance,Yes sir!,PilotU2,pilot/POAllyFalcon/PilotU2.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Move,Very good sir.,PilotU0,pilot/POAllyFalcon/PilotU0.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Move,Acknowledged.,PilotU1,pilot/POAllyFalcon/PilotU1.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Move,Yes sir!,PilotU2,pilot/POAllyFalcon/PilotU2.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Move.Lance,Very good sir.,PilotU0,pilot/POAllyFalcon/PilotU0.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Move.Lance,Acknowledged.,PilotU1,pilot/POAllyFalcon/PilotU1.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Move.Lance,Yes sir!,PilotU2,pilot/POAllyFalcon/PilotU2.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Weapons_Free,Firing from here.,PilotU8,pilot/POAllyFalcon/PilotU8.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Weapons_Free,Very good sir.,PilotU0,pilot/POAllyFalcon/PilotU0.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Weapons_Free,Acknowledged.,PilotU1,pilot/POAllyFalcon/PilotU1.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Weapons_Free,Yes sir!,PilotU2,pilot/POAllyFalcon/PilotU2.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Affirmative.Weapons_Free,Altering attack range.,PilotU29,pilot/POAllyFalcon/PilotU29.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Negative,"Sorry, I can't do that.",PilotU18,pilot/POAllyFalcon/PilotU18.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Negative.Attack,"Sorry, I can't do that.",PilotU18,pilot/POAllyFalcon/PilotU18.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Negative.Move,"Sorry, I can't do that.",PilotU18,pilot/POAllyFalcon/PilotU18.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Command.Negative.Move,I can't get through this way. ,PilotU25,pilot/POAllyFalcon/PilotU25.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Died.Pilot,This is Falcon.. The enemy is too close. Eject... Aaaaaaargh!,PODiedPilot,pilot/POAllyFalcon/PODiedPilot.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Died.Unit.Critical,This is Falcon.. Incoming fire. Damn it! ...  Aaaaaaargh!,PODiedUnitCritical,pilot/POAllyFalcon/PODiedUnitCritical.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Ejected.Critical,This is Falcon.. That last shot rang my bell. Ejecting!,POEjectedCritical,pilot/POAllyFalcon/POEjectedCritical.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Ejected.Helpless,This is Falcon.. Sir I'm nothing but spare parts. Ejecting!,POEjectedHelpless,pilot/POAllyFalcon/POEjectedHelpless.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Ejected.Helpless,This is Falcon.. My Mech's nearly out of weapons. Ejecting!,POEjectedHelpless2,pilot/POAllyFalcon/POEjectedHelpless2.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Ejected.Helpless,This is Falcon.. I have no weapons. I'm useless! Ejecting!,POEjectedHelpless3,pilot/POAllyFalcon/POEjectedHelpless3.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Ejected.Scared,This is Falcon.. I have an armor blow through. Ejecting!,POEjectedScared,pilot/POAllyFalcon/POEjectedScared.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Ejected.Scared,This is Falcon.. There goes another amor chunk. Ejecting!,POEjectedScared2,pilot/POAllyFalcon/POEjectedScared2.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Ejected.Scared,This is Falcon.. I'm in their sights sir. Ejecting!,POEjectedScared3,pilot/POAllyFalcon/POEjectedScared3.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Died.Pilot,Falcon here.. The enemy is too close. Eject... Aaaaaaargh!,PODiedPilotB,pilot/POAllyFalcon/PODiedPilotB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Died.Unit.Critical,Falcon here.. Incoming fire. Damn it! ...  Aaaaaaargh!,PODiedUnitCriticalB,pilot/POAllyFalcon/PODiedUnitCriticalB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Ejected.Critical,Falcon here.. That last shot rang my bell. Ejecting!,POEjectedCriticalB,pilot/POAllyFalcon/POEjectedCriticalB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Ejected.Helpless,Falcon here.. Sir I'm nothing but spare parts. Ejecting!,POEjectedHelplessB,pilot/POAllyFalcon/POEjectedHelplessB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Ejected.Helpless,Falcon here.. My Mech's nearly out of weapons. Ejecting!,POEjectedHelpless2B,pilot/POAllyFalcon/POEjectedHelpless2B.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Ejected.Helpless,Falcon here.. I have no weapons. I'm useless! Ejecting!,POEjectedHelpless3B,pilot/POAllyFalcon/POEjectedHelpless3B.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Ejected.Scared,Falcon here.. I have an armor blow through. Ejecting!,POEjectedScaredB,pilot/POAllyFalcon/POEjectedScaredB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Ejected.Scared,Falcon here.. There goes another amor chunk. Ejecting!,POEjectedScared2B,pilot/POAllyFalcon/POEjectedScared2B.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Ejected.Scared,Falcon here.. I'm in their sights sir. Ejecting!,POEjectedScared3B,pilot/POAllyFalcon/POEjectedScared3B.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.KillBlow.Cheer,This is Falcon.. Target destroyed.,PilotU26PO,pilot/POAllyFalcon/PilotU26PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.KillBlow.Cheer,This is Falcon.. Took it out sir.,PilotU39PO,pilot/POAllyFalcon/PilotU39PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.KillBlow.Cheer,This is Falcon.. Enemy vehicle destroyed!,PilotU40PO,pilot/POAllyFalcon/PilotU40PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.KillBlow.Mech.Cheer,This is Falcon.. Took it out sir.,PilotU39PO,pilot/POAllyFalcon/PilotU39PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.KillBlow.Mech.Cheer,"This is Falcon.. Yes, bits of Mech' everywhere.",PilotU21PO,pilot/POAllyFalcon/PilotU21PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.KillBlow.Mech.Cheer,This is Falcon.. Enemy Mech' destroyed.,PilotU22PO,pilot/POAllyFalcon/PilotU22PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.KillBlow.Mech.Cheer,This is Falcon.. Target destroyed.,PilotU26PO,pilot/POAllyFalcon/PilotU26PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.KillBlow.Mech.Critical.Cheer,This is Falcon.. Took it out sir.,PilotU39PO,pilot/POAllyFalcon/PilotU39PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.KillBlow.Mech.Critical.Cheer,"This is Falcon.. Yes, bits of Mech' everywhere.",PilotU21PO,pilot/POAllyFalcon/PilotU21PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.KillBlow.Mech.Critical.Cheer,This is Falcon.. Enemy Mech' destroyed.,PilotU22PO,pilot/POAllyFalcon/PilotU22PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.KillBlow.Mech.Critical.Cheer,This is Falcon.. Target destroyed.,PilotU26PO,pilot/POAllyFalcon/PilotU26PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Spot.Enemy,"This is Falcon.. Sir, there's a new sensor contact.",PilotU31PO,pilot/POAllyFalcon/PilotU31PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Spot.Enemy,This is Falcon.. I have a new sensor trace.,PilotU32PO,pilot/POAllyFalcon/PilotU32PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Spot.Enemy.VTOL,"This is Falcon.. Sir, there's a new sensor contact.",PilotU31PO,pilot/POAllyFalcon/PilotU31PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Spot.Enemy.VTOL,This is Falcon.. I have a new sensor trace.,PilotU32PO,pilot/POAllyFalcon/PilotU32PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Spot.Enemy.Mech,"This is Falcon.. Sir, there's a new sensor contact.",PilotU31PO,pilot/POAllyFalcon/PilotU31PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Spot.Enemy.Mech,This is Falcon.. I have a new sensor trace.,PilotU32PO,pilot/POAllyFalcon/PilotU32PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Spot.Enemy.Vehicle,"This is Falcon.. Sir, there's a new sensor contact.",PilotU31PO,pilot/POAllyFalcon/PilotU31PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Spot.Enemy.Vehicle,This is Falcon.. I have a new sensor trace.,PilotU32PO,pilot/POAllyFalcon/PilotU32PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Destroy.Component,This is Falcon.. I have an armor blow through.,PilotU5PO,pilot/POAllyFalcon/PilotU5PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Destroy.Component,This is Falcon.. There goes another amor chunk.,PilotU6PO,pilot/POAllyFalcon/PilotU6PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Destroy.Component,This is Falcon.. That last shot rang my bell.,PilotU27PO,pilot/POAllyFalcon/PilotU27PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Destroy.Component,This is Falcon.. I'm in their sights sir.,PilotU38PO,pilot/POAllyFalcon/PilotU38PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Destroy.Component,This is Falcon.. My Mech's nearly out of weapons.,PilotU41PO,pilot/POAllyFalcon/PilotU41PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Destroy.Component.LArm,This is Falcon.. I have an armor blow through.,PilotU5PO,pilot/POAllyFalcon/PilotU5PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Destroy.Component.LArm,This is Falcon.. There goes another amor chunk.,PilotU6PO,pilot/POAllyFalcon/PilotU6PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Destroy.Component.LLeg,This is Falcon.. Damn it. There goes a leg!,PilotU20PO,pilot/POAllyFalcon/PilotU20PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Destroy.Component.LTorso,This is Falcon.. That last shot rang my bell.,PilotU27PO,pilot/POAllyFalcon/PilotU27PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Destroy.Component.Rarm,This is Falcon.. I have an armor blow through.,PilotU5PO,pilot/POAllyFalcon/PilotU5PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Destroy.Component.Rarm,This is Falcon.. There goes another amor chunk.,PilotU6PO,pilot/POAllyFalcon/PilotU6PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Destroy.Component.RLeg,This is Falcon.. Damn it. There goes a leg!,PilotU20PO,pilot/POAllyFalcon/PilotU20PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Destroy.Component.RTorso,This is Falcon.. That last shot rang my bell.,PilotU27PO,pilot/POAllyFalcon/PilotU27PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Unit.Mech.FriendlyFire.Commander,This is Falcon.. Incoming fire.,PilotU37PO,pilot/POAllyFalcon/PilotU37PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Engagement.Started,Firing from here.,PilotU8,pilot/POAllyFalcon/PilotU8.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Engagement.Started,Altering attack range.,PilotU29,pilot/POAllyFalcon/PilotU29.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Attack.Destroy.Component,Right in my sights!,PilotU36,pilot/POAllyFalcon/PilotU36.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Attack.Destroy.Component,Bet this will hurt!,PilotU35,pilot/POAllyFalcon/PilotU35.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Attack.Destroy.Component,I barely even have to aim.,PilotU34,pilot/POAllyFalcon/PilotU34.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Unit.Mech.Critical,This is Falcon.. That last shot rang my bell.,PilotU27PO,pilot/POAllyFalcon/PilotU27PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Unit.Mech.Critical,This is Falcon.. I have an armor blow through.,PilotU5PO,pilot/POAllyFalcon/PilotU5PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Unit.Mech.Critical,This is Falcon.. There goes another amor chunk.,PilotU6PO,pilot/POAllyFalcon/PilotU6PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Unit.Mech,This is Falcon.. Incoming fire.,PilotU37PO,pilot/POAllyFalcon/PilotU37PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Unit.Mech,This is Falcon.. I'm in their sights sir.,PilotU38PO,pilot/POAllyFalcon/PilotU38PO.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.KillBlow.Cheer,Falcon here.. Target destroyed.,PilotU26POB,pilot/POAllyFalcon/PilotU26POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.KillBlow.Cheer,Falcon here.. Took it out sir.,PilotU39POB,pilot/POAllyFalcon/PilotU39POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.KillBlow.Cheer,Falcon here.. Enemy vehicle destroyed!,PilotU40POB,pilot/POAllyFalcon/PilotU40POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.KillBlow.Mech.Cheer,Falcon here.. Took it out sir.,PilotU39POB,pilot/POAllyFalcon/PilotU39POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.KillBlow.Mech.Cheer,"Falcon here.. Yes, bits of Mech' everywhere.",PilotU21POB,pilot/POAllyFalcon/PilotU21POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.KillBlow.Mech.Cheer,Falcon here.. Enemy Mech' destroyed.,PilotU22POB,pilot/POAllyFalcon/PilotU22POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.KillBlow.Mech.Cheer,Falcon here.. Target destroyed.,PilotU26POB,pilot/POAllyFalcon/PilotU26POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.KillBlow.Mech.Critical.Cheer,Falcon here.. Took it out sir.,PilotU39POB,pilot/POAllyFalcon/PilotU39POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.KillBlow.Mech.Critical.Cheer,"Falcon here.. Yes, bits of Mech' everywhere.",PilotU21POB,pilot/POAllyFalcon/PilotU21POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.KillBlow.Mech.Critical.Cheer,Falcon here.. Enemy Mech' destroyed.,PilotU22POB,pilot/POAllyFalcon/PilotU22POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.KillBlow.Mech.Critical.Cheer,Falcon here.. Target destroyed.,PilotU26POB,pilot/POAllyFalcon/PilotU26POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Spot.Enemy,"Falcon here.. Sir, there's a new sensor contact.",PilotU31POB,pilot/POAllyFalcon/PilotU31POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Spot.Enemy,Falcon here.. I have a new sensor trace.,PilotU32POB,pilot/POAllyFalcon/PilotU32POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Spot.Enemy.VTOL,"Falcon here.. Sir, there's a new sensor contact.",PilotU31POB,pilot/POAllyFalcon/PilotU31POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Spot.Enemy.VTOL,Falcon here.. I have a new sensor trace.,PilotU32POB,pilot/POAllyFalcon/PilotU32POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Spot.Enemy.Mech,"Falcon here.. Sir, there's a new sensor contact.",PilotU31POB,pilot/POAllyFalcon/PilotU31POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Spot.Enemy.Mech,Falcon here.. I have a new sensor trace.,PilotU32POB,pilot/POAllyFalcon/PilotU32POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Spot.Enemy.Vehicle,"Falcon here.. Sir, there's a new sensor contact.",PilotU31POB,pilot/POAllyFalcon/PilotU31POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.Spot.Enemy.Vehicle,Falcon here.. I have a new sensor trace.,PilotU32POB,pilot/POAllyFalcon/PilotU32POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Destroy.Component,Falcon here.. I have an armor blow through.,PilotU5POB,pilot/POAllyFalcon/PilotU5POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Destroy.Component,Falcon here.. There goes another amor chunk.,PilotU6POB,pilot/POAllyFalcon/PilotU6POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Destroy.Component,Falcon here.. That last shot rang my bell.,PilotU27POB,pilot/POAllyFalcon/PilotU27POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Destroy.Component,Falcon here.. I'm in their sights sir.,PilotU38POB,pilot/POAllyFalcon/PilotU38POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Destroy.Component,Falcon here.. My Mech's nearly out of weapons.,PilotU41POB,pilot/POAllyFalcon/PilotU41POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Destroy.Component.LArm,Falcon here.. I have an armor blow through.,PilotU5POB,pilot/POAllyFalcon/PilotU5POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Destroy.Component.LArm,Falcon here.. There goes another amor chunk.,PilotU6POB,pilot/POAllyFalcon/PilotU6POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Destroy.Component.LLeg,Falcon here.. Damn it. There goes a leg!,PilotU20POB,pilot/POAllyFalcon/PilotU20POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Destroy.Component.LTorso,Falcon here.. That last shot rang my bell.,PilotU27POB,pilot/POAllyFalcon/PilotU27POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Destroy.Component.Rarm,Falcon here.. I have an armor blow through.,PilotU5POB,pilot/POAllyFalcon/PilotU5POB.wav,,,,,,,,
Falcon_DV,Falcon_Persona,DialogueContext.TakeDamage.Destroy.Component.Rarm,Falcon here.. There goes another amor chunk.,PilotU6POB,pilot/POAllyFalcon/PilotU6POB.wav,,,,,,,,
