DialogueVoice,Persona,GameplayTag,Caption,Name,SourcePath,MaxPlaysPerCampaign,MaxPlaysPerMission,CooldownNumMissions,CooldownTimeSeconds,AllowSelfContextInterrupt,AllowLowerPriorityInterrupt,IsServerOnly,IsLineDisabled
Mother_DV,Mother_Persona,DialogueContext.Command.Affirmative.Move.Lance,Sure thing chief!,pilotn2,pilot/POAllyMother/pilotn2.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Command.Affirmative.Move.Lance,You want fries with that?,pilotn3,pilot/POAllyMother/pilotn3.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Command.Affirmative.Weapons_Free,Confirmed.,pilotn0,pilot/POAllyMother/pilotn0.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Command.Affirmative.Weapons_Free,Copy that.,pilotn1,pilot/POAllyMother/pilotn1.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Command.Affirmative.Weapons_Free,Sure thing chief!,pilotn2,pilot/POAllyMother/pilotn2.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Command.Affirmative.Weapons_Free,You want fries with that?,pilotn3,pilot/POAllyMother/pilotn3.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Command.Negative,"Sir, no sir!",pilotn23,pilot/POAllyMother/pilotn23.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Command.Negative.Attack,"Sir, no sir!",pilotn23,pilot/POAllyMother/pilotn23.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Command.Negative.Move,Can't get through sir!,pilotn22,pilot/POAllyMother/pilotn22.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Command.Negative.Move,"Sir, no sir!",pilotn23,pilot/POAllyMother/pilotn23.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Command.Success.Move,No problem. On guard!,pilotn34,pilot/POAllyMother/pilotn34.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Died.Pilot,Mother here.. *Screaming* Ahhh!,pilotn25POA,pilot/POAllyMother/pilotn25POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Died.Unit.Critical,Mother here.. *Screaming* Ahhh!,pilotn25POA,pilot/POAllyMother/pilotn25POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Ejected.Critical,Mother here.. Bugging out!,pilotn24POA,pilot/POAllyMother/pilotn24POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Ejected.Helpless,Mother here.. Bugging out!,pilotn24POA,pilot/POAllyMother/pilotn24POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Ejected.Helpless,Mother here.. All weapons gone. I'm playing D. Bugging out!,pilotn29POA,pilot/POAllyMother/pilotn29POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Ejected.Helpless,Mother here.. My guns dry! Bugging out!,pilotn30POA,pilot/POAllyMother/pilotn30POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Ejected.Scared,Mother here.. Bugging out!,pilotn24POA,pilot/POAllyMother/pilotn24POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Engagement.Started,Mother here.. Good enough. Lets go!,pilotn6POA,pilot/POAllyMother/pilotn6POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Cheer,Mother here.. Strategic objective annihilated sir!,pilotn8POA,pilot/POAllyMother/pilotn8POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Cheer,Mother here.. Popped one!,pilotn10POA,pilot/POAllyMother/pilotn10POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Cheer,Mother here.. Choke on that!,pilotn11POA,pilot/POAllyMother/pilotn11POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Cheer,Mother here.. Scratch that one!,pilotn12POA,pilot/POAllyMother/pilotn12POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Cheer,Mother here.. Hoorah!,pilotn13POA,pilot/POAllyMother/pilotn13POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Mech.Cheer,Mother here.. Strategic objective annihilated sir!,pilotn8POA,pilot/POAllyMother/pilotn8POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Mech.Cheer,Mother here.. Popped one!,pilotn10POA,pilot/POAllyMother/pilotn10POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Mech.Cheer,Mother here.. Choke on that!,pilotn11POA,pilot/POAllyMother/pilotn11POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Mech.Cheer,Mother here.. Scratch that one!,pilotn12POA,pilot/POAllyMother/pilotn12POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Mech.Cheer,Mother here.. Hoorah!,pilotn13POA,pilot/POAllyMother/pilotn13POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Mech.Critical.Cheer,Mother here.. Strategic objective annihilated sir!,pilotn8POA,pilot/POAllyMother/pilotn8POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Mech.Critical.Cheer,Mother here.. Popped one!,pilotn10POA,pilot/POAllyMother/pilotn10POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Mech.Critical.Cheer,Mother here.. Choke on that!,pilotn11POA,pilot/POAllyMother/pilotn11POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Mech.Critical.Cheer,Mother here.. Scratch that one!,pilotn12POA,pilot/POAllyMother/pilotn12POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Mech.Critical.Cheer,Mother here.. Hoorah!,pilotn13POA,pilot/POAllyMother/pilotn13POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Spot.Enemy,Mother here.. I've got a sensor contact!,pilotn16POA,pilot/POAllyMother/pilotn16POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Spot.Enemy,Mother here.. I've got contact!,pilotn17POA,pilot/POAllyMother/pilotn17POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Spot.Enemy.Mech,Mother here.. I've got a sensor contact!,pilotn16POA,pilot/POAllyMother/pilotn16POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Spot.Enemy.Mech,Mother here.. I've got contact!,pilotn17POA,pilot/POAllyMother/pilotn17POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Spot.Enemy.Vehicle,Mother here.. I've got a sensor contact!,pilotn16POA,pilot/POAllyMother/pilotn16POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Spot.Enemy.Vehicle,Mother here.. I've got contact!,pilotn17POA,pilot/POAllyMother/pilotn17POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Spot.Enemy.VTOL,Mother here.. I've got a sensor contact!,pilotn16POA,pilot/POAllyMother/pilotn16POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Spot.Enemy.VTOL,Mother here.. I've got contact!,pilotn17POA,pilot/POAllyMother/pilotn17POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component,Mother here.. Taking fire sir!,pilotn19POA,pilot/POAllyMother/pilotn19POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component,Mother here.. Somebody likes me!,pilotn20POA,pilot/POAllyMother/pilotn20POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component,Mother here.. Just lost a weapon!,pilotn28POA,pilot/POAllyMother/pilotn28POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component,Mother here.. I'm in it deep!,pilotn41POA,pilot/POAllyMother/pilotn41POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component.LArm,Mother here.. I think I cracked a rib!,pilotn27POA,pilot/POAllyMother/pilotn27POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component.LArm,Mother here.. That hit busted through!,pilotn40POA,pilot/POAllyMother/pilotn40POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component.LLeg,Mother here.. Legs out! I can't keep up!,pilotn26POA,pilot/POAllyMother/pilotn26POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component.LLeg,Mother here.. That hit busted through!,pilotn40POA,pilot/POAllyMother/pilotn40POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component.LTorso,Mother here.. I think I cracked a rib!,pilotn27POA,pilot/POAllyMother/pilotn27POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component.LTorso,Mother here.. That hit busted through!,pilotn40POA,pilot/POAllyMother/pilotn40POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component.Rarm,Mother here.. I think I cracked a rib!,pilotn27POA,pilot/POAllyMother/pilotn27POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component.Rarm,Mother here.. That hit busted through!,pilotn40POA,pilot/POAllyMother/pilotn40POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component.RLeg,Mother here.. Legs out! I can't keep up!,pilotn26POA,pilot/POAllyMother/pilotn26POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component.RLeg,Mother here.. That hit busted through!,pilotn40POA,pilot/POAllyMother/pilotn40POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component.RTorso,Mother here.. I think I cracked a rib!,pilotn27POA,pilot/POAllyMother/pilotn27POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component.RTorso,Mother here.. That hit busted through!,pilotn40POA,pilot/POAllyMother/pilotn40POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Unit.Mech.FriendlyFire.Commander,Mother here.. Taking fire sir!,pilotn19POA,pilot/POAllyMother/pilotn19POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Unit.Mech.FriendlyFire.Commander,Mother here.. Somebody likes me!,pilotn20POA,pilot/POAllyMother/pilotn20POA.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Died.Pilot,This is Mother.. *Screaming* Ahhh!,pilotn25POB,pilot/POAllyMother/pilotn25POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Died.Unit.Critical,This is Mother.. *Screaming* Ahhh!,pilotn25POB,pilot/POAllyMother/pilotn25POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Ejected.Critical,This is Mother.. Bugging out!,pilotn24POB,pilot/POAllyMother/pilotn24POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Ejected.Helpless,This is Mother.. Bugging out!,pilotn24POB,pilot/POAllyMother/pilotn24POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Ejected.Helpless,This is Mother.. All weapons gone. I'm playing D. Bugging out!,pilotn29POB,pilot/POAllyMother/pilotn29POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Ejected.Helpless,This is Mother.. My guns dry! Bugging out!,pilotn30POB,pilot/POAllyMother/pilotn30POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Ejected.Scared,This is Mother.. Bugging out!,pilotn24POB,pilot/POAllyMother/pilotn24POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Engagement.Started,This is Mother.. Good enough. Lets go!,pilotn6POB,pilot/POAllyMother/pilotn6POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Cheer,This is Mother.. Strategic objective annihilated sir!,pilotn8POB,pilot/POAllyMother/pilotn8POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Cheer,This is Mother.. Popped one!,pilotn10POB,pilot/POAllyMother/pilotn10POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Cheer,This is Mother.. Choke on that!,pilotn11POB,pilot/POAllyMother/pilotn11POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Cheer,This is Mother.. Scratch that one!,pilotn12POB,pilot/POAllyMother/pilotn12POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Cheer,This is Mother.. Hoorah!,pilotn13POB,pilot/POAllyMother/pilotn13POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Mech.Cheer,This is Mother.. Strategic objective annihilated sir!,pilotn8POB,pilot/POAllyMother/pilotn8POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Mech.Cheer,This is Mother.. Popped one!,pilotn10POB,pilot/POAllyMother/pilotn10POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Mech.Cheer,This is Mother.. Choke on that!,pilotn11POB,pilot/POAllyMother/pilotn11POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Mech.Cheer,This is Mother.. Scratch that one!,pilotn12POB,pilot/POAllyMother/pilotn12POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Mech.Cheer,This is Mother.. Hoorah!,pilotn13POB,pilot/POAllyMother/pilotn13POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Mech.Critical.Cheer,This is Mother.. Strategic objective annihilated sir!,pilotn8POB,pilot/POAllyMother/pilotn8POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Mech.Critical.Cheer,This is Mother.. Popped one!,pilotn10POB,pilot/POAllyMother/pilotn10POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Mech.Critical.Cheer,This is Mother.. Choke on that!,pilotn11POB,pilot/POAllyMother/pilotn11POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Mech.Critical.Cheer,This is Mother.. Scratch that one!,pilotn12POB,pilot/POAllyMother/pilotn12POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.KillBlow.Mech.Critical.Cheer,This is Mother.. Hoorah!,pilotn13POB,pilot/POAllyMother/pilotn13POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Spot.Enemy,This is Mother.. I've got a sensor contact!,pilotn16POB,pilot/POAllyMother/pilotn16POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Spot.Enemy,This is Mother.. I've got contact!,pilotn17POB,pilot/POAllyMother/pilotn17POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Spot.Enemy.Mech,This is Mother.. I've got a sensor contact!,pilotn16POB,pilot/POAllyMother/pilotn16POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Spot.Enemy.Mech,This is Mother.. I've got contact!,pilotn17POB,pilot/POAllyMother/pilotn17POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Spot.Enemy.Vehicle,This is Mother.. I've got a sensor contact!,pilotn16POB,pilot/POAllyMother/pilotn16POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Spot.Enemy.Vehicle,This is Mother.. I've got contact!,pilotn17POB,pilot/POAllyMother/pilotn17POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Spot.Enemy.VTOL,This is Mother.. I've got a sensor contact!,pilotn16POB,pilot/POAllyMother/pilotn16POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.Spot.Enemy.VTOL,This is Mother.. I've got contact!,pilotn17POB,pilot/POAllyMother/pilotn17POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component,This is Mother.. Taking fire sir!,pilotn19POB,pilot/POAllyMother/pilotn19POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component,This is Mother.. Somebody likes me!,pilotn20POB,pilot/POAllyMother/pilotn20POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component,This is Mother.. Just lost a weapon!,pilotn28POB,pilot/POAllyMother/pilotn28POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component,This is Mother.. I'm in it deep!,pilotn41POB,pilot/POAllyMother/pilotn41POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component.LArm,This is Mother.. I think I cracked a rib!,pilotn27POB,pilot/POAllyMother/pilotn27POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component.LArm,This is Mother.. That hit busted through!,pilotn40POB,pilot/POAllyMother/pilotn40POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component.LLeg,This is Mother.. Legs out! I can't keep up!,pilotn26POB,pilot/POAllyMother/pilotn26POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component.LLeg,This is Mother.. That hit busted through!,pilotn40POB,pilot/POAllyMother/pilotn40POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component.LTorso,This is Mother.. I think I cracked a rib!,pilotn27POB,pilot/POAllyMother/pilotn27POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component.LTorso,This is Mother.. That hit busted through!,pilotn40POB,pilot/POAllyMother/pilotn40POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component.Rarm,This is Mother.. I think I cracked a rib!,pilotn27POB,pilot/POAllyMother/pilotn27POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component.Rarm,This is Mother.. That hit busted through!,pilotn40POB,pilot/POAllyMother/pilotn40POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component.RLeg,This is Mother.. Legs out! I can't keep up!,pilotn26POB,pilot/POAllyMother/pilotn26POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component.RLeg,This is Mother.. That hit busted through!,pilotn40POB,pilot/POAllyMother/pilotn40POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component.RTorso,This is Mother.. I think I cracked a rib!,pilotn27POB,pilot/POAllyMother/pilotn27POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Destroy.Component.RTorso,This is Mother.. That hit busted through!,pilotn40POB,pilot/POAllyMother/pilotn40POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Unit.Mech.FriendlyFire.Commander,This is Mother.. Taking fire sir!,pilotn19POB,pilot/POAllyMother/pilotn19POB.wav,,,,,,,,
Mother_DV,Mother_Persona,DialogueContext.TakeDamage.Unit.Mech.FriendlyFire.Commander,This is Mother.. Somebody likes me!,pilotn20POB,pilot/POAllyMother/pilotn20POB.wav,,,,,,,,
